Date;Hour;Station;Ridership
2025-08-09;1;Silk Institute;0
2025-08-09;2;Silk Institute;0
2025-08-09;3;Silk Institute;0
2025-08-09;4;Silk Institute;6
2025-08-09;5;Silk Institute;33
2025-08-09;6;Silk Institute;93
2025-08-09;7;Silk Institute;220
2025-08-09;8;Silk Institute;353
2025-08-09;9;Silk Institute;434
2025-08-09;10;Silk Institute;467
2025-08-09;11;Silk Institute;469
2025-08-09;12;Silk Institute;434
2025-08-09;13;Silk Institute;474
2025-08-09;14;Silk Institute;463
2025-08-09;15;Silk Institute;464
2025-08-09;16;Silk Institute;608
2025-08-09;17;Silk Institute;632
2025-08-09;18;Silk Institute;597
2025-08-09;19;Silk Institute;551
2025-08-09;20;Silk Institute;287
2025-08-09;21;Silk Institute;149
2025-08-09;22;Silk Institute;80
2025-08-09;23;Silk Institute;5
2025-08-09;0;Singayyanapalya;1
2025-08-09;1;Singayyanapalya;0
2025-08-09;2;Singayyanapalya;0
2025-08-09;3;Singayyanapalya;0
2025-08-09;4;Singayyanapalya;0
2025-08-09;5;Singayyanapalya;58
2025-08-09;6;Singayyanapalya;92
2025-08-09;7;Singayyanapalya;190
2025-08-09;8;Singayyanapalya;313
2025-08-09;9;Singayyanapalya;420
2025-08-09;10;Singayyanapalya;360
2025-08-09;11;Singayyanapalya;371
2025-08-09;12;Singayyanapalya;411
2025-08-09;13;Singayyanapalya;412
2025-08-09;14;Singayyanapalya;461
2025-08-09;15;Singayyanapalya;470
2025-08-09;16;Singayyanapalya;632
2025-08-09;17;Singayyanapalya;737
2025-08-09;18;Singayyanapalya;855
2025-08-09;19;Singayyanapalya;763
2025-08-09;20;Singayyanapalya;1053
2025-08-09;21;Singayyanapalya;679
2025-08-09;22;Singayyanapalya;888
2025-08-09;23;Singayyanapalya;65
2025-08-09;0;Sir M. Visvesvaraya Stn., Central College;0
2025-08-09;1;Sir M. Visvesvaraya Stn., Central College;0
2025-08-09;2;Sir M. Visvesvaraya Stn., Central College;0
2025-08-09;3;Sir M. Visvesvaraya Stn., Central College;0
2025-08-09;4;Sir M. Visvesvaraya Stn., Central College;0
2025-08-09;5;Sir M. Visvesvaraya Stn., Central College;15
2025-08-09;6;Sir M. Visvesvaraya Stn., Central College;30
2025-08-09;7;Sir M. Visvesvaraya Stn., Central College;87
2025-08-09;8;Sir M. Visvesvaraya Stn., Central College;88
2025-08-09;9;Sir M. Visvesvaraya Stn., Central College;137
2025-08-09;10;Sir M. Visvesvaraya Stn., Central College;166
2025-08-09;11;Sir M. Visvesvaraya Stn., Central College;192
2025-08-09;12;Sir M. Visvesvaraya Stn., Central College;225
2025-08-09;13;Sir M. Visvesvaraya Stn., Central College;429
2025-08-09;14;Sir M. Visvesvaraya Stn., Central College;412
2025-08-09;15;Sir M. Visvesvaraya Stn., Central College;396
2025-08-09;16;Sir M. Visvesvaraya Stn., Central College;398
2025-08-09;17;Sir M. Visvesvaraya Stn., Central College;542
2025-08-09;18;Sir M. Visvesvaraya Stn., Central College;473
2025-08-09;19;Sir M. Visvesvaraya Stn., Central College;534
2025-08-09;20;Sir M. Visvesvaraya Stn., Central College;471
2025-08-09;21;Sir M. Visvesvaraya Stn., Central College;248
2025-08-09;22;Sir M. Visvesvaraya Stn., Central College;62
2025-08-09;23;Sir M. Visvesvaraya Stn., Central College;5
2025-08-09;0;South End Circle;0
2025-08-09;1;South End Circle;0
2025-08-09;2;South End Circle;0
2025-08-09;3;South End Circle;0
2025-08-09;4;South End Circle;4
2025-08-09;5;South End Circle;25
2025-08-09;6;South End Circle;52
2025-08-09;7;South End Circle;113
2025-08-09;8;South End Circle;211
2025-08-09;9;South End Circle;197
2025-08-09;10;South End Circle;252
2025-08-09;11;South End Circle;311
2025-08-09;12;South End Circle;359
2025-08-09;13;South End Circle;647
2025-08-09;14;South End Circle;582
2025-08-09;15;South End Circle;474
2025-08-09;16;South End Circle;516
2025-08-09;17;South End Circle;590
2025-08-09;18;South End Circle;590
2025-08-09;19;South End Circle;600
2025-08-09;20;South End Circle;529
2025-08-09;21;South End Circle;296
2025-08-09;22;South End Circle;108
2025-08-09;23;South End Circle;14
2025-08-09;0;Sri Balagangadharanatha Swamiji Station, Hosahalli;0
2025-08-09;1;Sri Balagangadharanatha Swamiji Station, Hosahalli;0
2025-08-09;2;Sri Balagangadharanatha Swamiji Station, Hosahalli;0
2025-08-09;3;Sri Balagangadharanatha Swamiji Station, Hosahalli;0
2025-08-09;4;Sri Balagangadharanatha Swamiji Station, Hosahalli;0
2025-08-09;5;Sri Balagangadharanatha Swamiji Station, Hosahalli;69
2025-08-09;6;Sri Balagangadharanatha Swamiji Station, Hosahalli;134
2025-08-09;7;Sri Balagangadharanatha Swamiji Station, Hosahalli;356
2025-08-09;8;Sri Balagangadharanatha Swamiji Station, Hosahalli;544
2025-08-09;9;Sri Balagangadharanatha Swamiji Station, Hosahalli;590
2025-08-09;10;Sri Balagangadharanatha Swamiji Station, Hosahalli;608
2025-08-09;11;Sri Balagangadharanatha Swamiji Station, Hosahalli;445
2025-08-09;12;Sri Balagangadharanatha Swamiji Station, Hosahalli;503
2025-08-09;13;Sri Balagangadharanatha Swamiji Station, Hosahalli;449
2025-08-09;14;Sri Balagangadharanatha Swamiji Station, Hosahalli;402
2025-08-09;15;Sri Balagangadharanatha Swamiji Station, Hosahalli;401
2025-08-09;16;Sri Balagangadharanatha Swamiji Station, Hosahalli;423
2025-08-09;17;Sri Balagangadharanatha Swamiji Station, Hosahalli;536
2025-08-09;18;Sri Balagangadharanatha Swamiji Station, Hosahalli;459
2025-08-09;19;Sri Balagangadharanatha Swamiji Station, Hosahalli;334
2025-08-09;20;Sri Balagangadharanatha Swamiji Station, Hosahalli;293
2025-08-09;21;Sri Balagangadharanatha Swamiji Station, Hosahalli;302
2025-08-09;22;Sri Balagangadharanatha Swamiji Station, Hosahalli;163
2025-08-09;23;Sri Balagangadharanatha Swamiji Station, Hosahalli;34
2025-08-09;0;Sri Sathya Sai Hospital;0
2025-08-09;1;Sri Sathya Sai Hospital;0
2025-08-09;2;Sri Sathya Sai Hospital;0
2025-08-09;3;Sri Sathya Sai Hospital;0
2025-08-09;4;Sri Sathya Sai Hospital;1
2025-08-09;5;Sri Sathya Sai Hospital;15
2025-08-09;6;Sri Sathya Sai Hospital;42
2025-08-09;7;Sri Sathya Sai Hospital;36
2025-08-09;8;Sri Sathya Sai Hospital;74
2025-08-09;9;Sri Sathya Sai Hospital;95
2025-08-09;10;Sri Sathya Sai Hospital;101
2025-08-09;11;Sri Sathya Sai Hospital;103
2025-08-09;12;Sri Sathya Sai Hospital;166
2025-08-09;13;Sri Sathya Sai Hospital;231
2025-08-09;14;Sri Sathya Sai Hospital;190
2025-08-09;15;Sri Sathya Sai Hospital;212
2025-08-09;16;Sri Sathya Sai Hospital;215
2025-08-09;17;Sri Sathya Sai Hospital;268
2025-08-09;18;Sri Sathya Sai Hospital;236
2025-08-09;19;Sri Sathya Sai Hospital;133
2025-08-09;20;Sri Sathya Sai Hospital;140
2025-08-09;21;Sri Sathya Sai Hospital;83
2025-08-09;22;Sri Sathya Sai Hospital;43
2025-08-09;23;Sri Sathya Sai Hospital;10
2025-08-09;0;Srirampura;0
2025-08-09;1;Srirampura;0
2025-08-09;2;Srirampura;0
2025-08-09;3;Srirampura;0
2025-08-09;4;Srirampura;2
2025-08-09;5;Srirampura;32
2025-08-09;6;Srirampura;88
2025-08-09;7;Srirampura;216
2025-08-09;8;Srirampura;357
2025-08-09;9;Srirampura;470
2025-08-09;10;Srirampura;423
2025-08-09;11;Srirampura;334
2025-08-09;12;Srirampura;326
2025-08-09;13;Srirampura;367
2025-08-09;14;Srirampura;342
2025-08-09;15;Srirampura;321
2025-08-09;16;Srirampura;387
2025-08-09;17;Srirampura;316
2025-08-09;18;Srirampura;366
2025-08-09;19;Srirampura;357
2025-08-09;20;Srirampura;234
2025-08-09;21;Srirampura;182
2025-08-09;22;Srirampura;80
2025-08-09;23;Srirampura;6
2025-08-09;0;Swami Vivekananda Road;0
2025-08-09;1;Swami Vivekananda Road;0
2025-08-09;2;Swami Vivekananda Road;0
2025-08-09;3;Swami Vivekananda Road;0
2025-08-09;4;Swami Vivekananda Road;15
2025-08-09;5;Swami Vivekananda Road;73
2025-08-09;6;Swami Vivekananda Road;98
2025-08-09;7;Swami Vivekananda Road;236
2025-08-09;8;Swami Vivekananda Road;392
2025-08-09;9;Swami Vivekananda Road;410
2025-08-09;10;Swami Vivekananda Road;361
2025-08-09;11;Swami Vivekananda Road;365
2025-08-09;12;Swami Vivekananda Road;423
2025-08-09;13;Swami Vivekananda Road;465
2025-08-09;14;Swami Vivekananda Road;435
2025-08-09;15;Swami Vivekananda Road;544
2025-08-09;16;Swami Vivekananda Road;493
2025-08-09;17;Swami Vivekananda Road;505
2025-08-09;18;Swami Vivekananda Road;459
2025-08-09;19;Swami Vivekananda Road;335
2025-08-09;20;Swami Vivekananda Road;223
2025-08-09;21;Swami Vivekananda Road;221
2025-08-09;22;Swami Vivekananda Road;149
2025-08-09;23;Swami Vivekananda Road;20
2025-08-09;0;Thalaghattapura;0
2025-08-09;1;Thalaghattapura;0
2025-08-09;2;Thalaghattapura;0
2025-08-09;3;Thalaghattapura;0
2025-08-09;4;Thalaghattapura;3
2025-08-09;5;Thalaghattapura;18
2025-08-09;6;Thalaghattapura;39
2025-08-09;7;Thalaghattapura;133
2025-08-09;8;Thalaghattapura;183
2025-08-09;9;Thalaghattapura;188
2025-08-09;10;Thalaghattapura;203
2025-08-09;11;Thalaghattapura;183
2025-08-09;12;Thalaghattapura;168
2025-08-09;13;Thalaghattapura;178
2025-08-09;14;Thalaghattapura;143
2025-08-09;15;Thalaghattapura;156
2025-08-09;16;Thalaghattapura;157
2025-08-09;17;Thalaghattapura;187
2025-08-09;18;Thalaghattapura;225
2025-08-09;19;Thalaghattapura;191
2025-08-09;20;Thalaghattapura;99
2025-08-09;21;Thalaghattapura;78
2025-08-09;22;Thalaghattapura;41
2025-08-09;23;Thalaghattapura;3
2025-08-09;0;Trinity;0
2025-08-09;1;Trinity;0
2025-08-09;2;Trinity;0
2025-08-09;3;Trinity;0
2025-08-09;4;Trinity;0
2025-08-09;5;Trinity;9
2025-08-09;6;Trinity;61
2025-08-09;7;Trinity;117
2025-08-09;8;Trinity;142
2025-08-09;9;Trinity;145
2025-08-09;10;Trinity;180
2025-08-09;11;Trinity;233
2025-08-09;12;Trinity;299
2025-08-09;13;Trinity;388
2025-08-09;14;Trinity;427
2025-08-09;15;Trinity;406
2025-08-09;16;Trinity;530
2025-08-09;17;Trinity;658
2025-08-09;18;Trinity;749
2025-08-09;19;Trinity;471
2025-08-09;20;Trinity;383
2025-08-09;21;Trinity;288
2025-08-09;22;Trinity;231
2025-08-09;23;Trinity;33
2025-08-09;0;Vajarahalli;0
2025-08-09;1;Vajarahalli;0
2025-08-09;2;Vajarahalli;0
2025-08-09;3;Vajarahalli;0
2025-08-09;4;Vajarahalli;7
2025-08-09;5;Vajarahalli;37
2025-08-09;6;Vajarahalli;67
2025-08-09;7;Vajarahalli;235
2025-08-09;8;Vajarahalli;286
2025-08-09;9;Vajarahalli;328
2025-08-09;10;Vajarahalli;289
2025-08-09;11;Vajarahalli;323
2025-08-09;12;Vajarahalli;370
2025-08-09;13;Vajarahalli;332
2025-08-09;14;Vajarahalli;331
2025-08-09;15;Vajarahalli;380
2025-08-09;16;Vajarahalli;390
2025-08-09;17;Vajarahalli;412
2025-08-09;18;Vajarahalli;378
2025-08-09;19;Vajarahalli;317
2025-08-09;20;Vajarahalli;247
2025-08-09;21;Vajarahalli;123
2025-08-09;22;Vajarahalli;81
2025-08-09;23;Vajarahalli;8
2025-08-09;0;Vijayanagar;0
2025-08-09;1;Vijayanagar;0
2025-08-09;2;Vijayanagar;0
2025-08-09;3;Vijayanagar;0
2025-08-09;4;Vijayanagar;6
2025-08-09;5;Vijayanagar;89
2025-08-09;6;Vijayanagar;168
2025-08-09;7;Vijayanagar;386
2025-08-09;8;Vijayanagar;661
2025-08-09;9;Vijayanagar;724
2025-08-09;10;Vijayanagar;618
2025-08-09;11;Vijayanagar;634
2025-08-09;12;Vijayanagar;596
2025-08-09;13;Vijayanagar;666
2025-08-09;14;Vijayanagar;635
2025-08-09;15;Vijayanagar;585
2025-08-09;16;Vijayanagar;570
2025-08-09;17;Vijayanagar;631
2025-08-09;18;Vijayanagar;554
2025-08-09;19;Vijayanagar;474
2025-08-09;20;Vijayanagar;444
2025-08-09;21;Vijayanagar;308
2025-08-09;22;Vijayanagar;155
2025-08-09;23;Vijayanagar;18
2025-08-09;0;Whitefield (Kadugodi);0
2025-08-09;1;Whitefield (Kadugodi);0
2025-08-09;2;Whitefield (Kadugodi);0
2025-08-09;3;Whitefield (Kadugodi);0
2025-08-09;4;Whitefield (Kadugodi);5
2025-08-09;5;Whitefield (Kadugodi);76
2025-08-09;6;Whitefield (Kadugodi);201
2025-08-09;7;Whitefield (Kadugodi);511
2025-08-09;8;Whitefield (Kadugodi);649
2025-08-09;9;Whitefield (Kadugodi);618
2025-08-09;10;Whitefield (Kadugodi);524
2025-08-09;11;Whitefield (Kadugodi);547
2025-08-09;12;Whitefield (Kadugodi);426
2025-08-09;13;Whitefield (Kadugodi);476
2025-08-09;14;Whitefield (Kadugodi);632
2025-08-09;15;Whitefield (Kadugodi);486
2025-08-09;16;Whitefield (Kadugodi);456
2025-08-09;17;Whitefield (Kadugodi);569
2025-08-09;18;Whitefield (Kadugodi);398
2025-08-09;19;Whitefield (Kadugodi);453
2025-08-09;20;Whitefield (Kadugodi);291
2025-08-09;21;Whitefield (Kadugodi);231
2025-08-09;22;Whitefield (Kadugodi);77
2025-08-09;23;Whitefield (Kadugodi);0
2025-08-09;0;Yelachenahalli;0
2025-08-09;1;Yelachenahalli;0
2025-08-09;2;Yelachenahalli;0
2025-08-09;3;Yelachenahalli;0
2025-08-09;4;Yelachenahalli;2
2025-08-09;5;Yelachenahalli;81
2025-08-09;6;Yelachenahalli;103
2025-08-09;7;Yelachenahalli;363
2025-08-09;8;Yelachenahalli;593
2025-08-09;9;Yelachenahalli;693
2025-08-09;10;Yelachenahalli;569
2025-08-09;11;Yelachenahalli;580
2025-08-09;12;Yelachenahalli;610
2025-08-09;13;Yelachenahalli;550
2025-08-09;14;Yelachenahalli;525
2025-08-09;15;Yelachenahalli;513
2025-08-09;16;Yelachenahalli;533
2025-08-09;17;Yelachenahalli;671
2025-08-09;18;Yelachenahalli;623
2025-08-09;19;Yelachenahalli;464
2025-08-09;20;Yelachenahalli;416
2025-08-09;21;Yelachenahalli;279
2025-08-09;22;Yelachenahalli;139
2025-08-09;23;Yelachenahalli;8
2025-08-09;0;Yeshwantpur;0
2025-08-09;1;Yeshwantpur;0
2025-08-09;2;Yeshwantpur;0
2025-08-09;3;Yeshwantpur;0
2025-08-09;4;Yeshwantpur;112
2025-08-09;5;Yeshwantpur;455
2025-08-09;6;Yeshwantpur;532
2025-08-09;7;Yeshwantpur;1048
2025-08-09;8;Yeshwantpur;1020
2025-08-09;9;Yeshwantpur;828
2025-08-09;10;Yeshwantpur;1061
2025-08-09;11;Yeshwantpur;623
2025-08-09;12;Yeshwantpur;588
2025-08-09;13;Yeshwantpur;713
2025-08-09;14;Yeshwantpur;529
2025-08-09;15;Yeshwantpur;551
2025-08-09;16;Yeshwantpur;287
2025-08-09;17;Yeshwantpur;890
2025-08-09;18;Yeshwantpur;903
2025-08-09;19;Yeshwantpur;811
2025-08-09;20;Yeshwantpur;1168
2025-08-09;21;Yeshwantpur;830
2025-08-09;22;Yeshwantpur;254
2025-08-09;23;Yeshwantpur;100
2025-08-10;0;Attiguppe;0
2025-08-10;1;Attiguppe;0
2025-08-10;2;Attiguppe;0
2025-08-10;3;Attiguppe;0
2025-08-10;4;Attiguppe;0
2025-08-10;5;Attiguppe;0
2025-08-10;6;Attiguppe;22
2025-08-10;7;Attiguppe;133
2025-08-10;8;Attiguppe;171
2025-08-10;9;Attiguppe;413
2025-08-10;10;Attiguppe;382
2025-08-10;11;Attiguppe;386
2025-08-10;12;Attiguppe;392
2025-08-10;13;Attiguppe;393
2025-08-10;14;Attiguppe;231
2025-08-10;15;Attiguppe;309
2025-08-10;16;Attiguppe;404
2025-08-10;17;Attiguppe;387
2025-08-10;18;Attiguppe;324
2025-08-10;19;Attiguppe;279
2025-08-10;20;Attiguppe;241
2025-08-10;21;Attiguppe;198
2025-08-10;22;Attiguppe;120
2025-08-10;23;Attiguppe;18
2025-08-10;0;Baiyappanahalli;0
2025-08-10;1;Baiyappanahalli;0
2025-08-10;2;Baiyappanahalli;0
2025-08-10;3;Baiyappanahalli;0
2025-08-10;4;Baiyappanahalli;0
2025-08-10;5;Baiyappanahalli;0
2025-08-10;6;Baiyappanahalli;80
2025-08-10;7;Baiyappanahalli;338
2025-08-10;8;Baiyappanahalli;574
2025-08-10;9;Baiyappanahalli;614
2025-08-10;10;Baiyappanahalli;584
2025-08-10;11;Baiyappanahalli;813
2025-08-10;12;Baiyappanahalli;746
2025-08-10;13;Baiyappanahalli;589
2025-08-10;14;Baiyappanahalli;351
2025-08-10;15;Baiyappanahalli;410
2025-08-10;16;Baiyappanahalli;565
2025-08-10;17;Baiyappanahalli;560
2025-08-10;18;Baiyappanahalli;546
2025-08-10;19;Baiyappanahalli;815
2025-08-10;20;Baiyappanahalli;348
2025-08-10;21;Baiyappanahalli;321
2025-08-10;22;Baiyappanahalli;205
2025-08-10;23;Baiyappanahalli;13
2025-08-10;0;Banashankari;0
2025-08-10;1;Banashankari;0
2025-08-10;2;Banashankari;0
2025-08-10;3;Banashankari;0
2025-08-10;4;Banashankari;0
2025-08-10;5;Banashankari;0
2025-08-10;6;Banashankari;53
2025-08-10;7;Banashankari;324
2025-08-10;8;Banashankari;370
2025-08-10;9;Banashankari;533
2025-08-10;10;Banashankari;786
2025-08-10;11;Banashankari;994
2025-08-10;12;Banashankari;1143
2025-08-10;13;Banashankari;1018
2025-08-10;14;Banashankari;683
2025-08-10;15;Banashankari;518
2025-08-10;16;Banashankari;892
2025-08-10;17;Banashankari;864
2025-08-10;18;Banashankari;911
2025-08-10;19;Banashankari;595
2025-08-10;20;Banashankari;455
2025-08-10;21;Banashankari;366
2025-08-10;22;Banashankari;210
2025-08-10;23;Banashankari;28
2025-08-10;0;Benniganahalli;0
2025-08-10;1;Benniganahalli;0
2025-08-10;2;Benniganahalli;0
2025-08-10;3;Benniganahalli;0
2025-08-10;4;Benniganahalli;0
2025-08-10;5;Benniganahalli;0
2025-08-10;6;Benniganahalli;201
2025-08-10;7;Benniganahalli;637
2025-08-10;8;Benniganahalli;874
2025-08-10;9;Benniganahalli;1208
2025-08-10;10;Benniganahalli;1611
2025-08-10;11;Benniganahalli;1836
2025-08-10;12;Benniganahalli;1830
2025-08-10;13;Benniganahalli;1434
2025-08-10;14;Benniganahalli;1076
2025-08-10;15;Benniganahalli;1120
2025-08-10;16;Benniganahalli;1574
2025-08-10;17;Benniganahalli;1391
2025-08-10;18;Benniganahalli;1885
2025-08-10;19;Benniganahalli;1454
2025-08-10;20;Benniganahalli;1045
2025-08-10;21;Benniganahalli;766
2025-08-10;22;Benniganahalli;385
2025-08-10;23;Benniganahalli;79
2025-08-10;0;Challaghatta;0
2025-08-10;1;Challaghatta;0
2025-08-10;2;Challaghatta;0
2025-08-10;3;Challaghatta;0
2025-08-10;4;Challaghatta;0
2025-08-10;5;Challaghatta;0
2025-08-10;6;Challaghatta;22
2025-08-10;7;Challaghatta;165
2025-08-10;8;Challaghatta;193
2025-08-10;9;Challaghatta;382
2025-08-10;10;Challaghatta;491
2025-08-10;11;Challaghatta;601
2025-08-10;12;Challaghatta;532
2025-08-10;13;Challaghatta;466
2025-08-10;14;Challaghatta;374
2025-08-10;15;Challaghatta;340
2025-08-10;16;Challaghatta;419
2025-08-10;17;Challaghatta;690
2025-08-10;18;Challaghatta;584
2025-08-10;19;Challaghatta;460
2025-08-10;20;Challaghatta;455
2025-08-10;21;Challaghatta;151
2025-08-10;22;Challaghatta;58
2025-08-10;23;Challaghatta;0
2025-08-10;0;Chickpete;0
2025-08-10;1;Chickpete;0
2025-08-10;2;Chickpete;0
2025-08-10;3;Chickpete;0
2025-08-10;4;Chickpete;0
2025-08-10;5;Chickpete;0
2025-08-10;6;Chickpete;6
2025-08-10;7;Chickpete;185
2025-08-10;8;Chickpete;455
2025-08-10;9;Chickpete;672
2025-08-10;10;Chickpete;842
2025-08-10;11;Chickpete;1188
2025-08-10;12;Chickpete;1732
2025-08-10;13;Chickpete;2051
2025-08-10;14;Chickpete;2386
2025-08-10;15;Chickpete;2592
2025-08-10;16;Chickpete;1751
2025-08-10;17;Chickpete;1966
2025-08-10;18;Chickpete;1848
2025-08-10;19;Chickpete;1059
2025-08-10;20;Chickpete;531
2025-08-10;21;Chickpete;173
2025-08-10;22;Chickpete;49
2025-08-10;23;Chickpete;4
2025-08-10;0;Chikkabidarakallu;0
2025-08-10;1;Chikkabidarakallu;0
2025-08-10;2;Chikkabidarakallu;0
2025-08-10;3;Chikkabidarakallu;0
2025-08-10;4;Chikkabidarakallu;0
2025-08-10;5;Chikkabidarakallu;0
2025-08-10;6;Chikkabidarakallu;12
2025-08-10;7;Chikkabidarakallu;87
2025-08-10;8;Chikkabidarakallu;144
2025-08-10;9;Chikkabidarakallu;171
2025-08-10;10;Chikkabidarakallu;196
2025-08-10;11;Chikkabidarakallu;269
2025-08-10;12;Chikkabidarakallu;302
2025-08-10;13;Chikkabidarakallu;218
2025-08-10;14;Chikkabidarakallu;207
2025-08-10;15;Chikkabidarakallu;258
2025-08-10;16;Chikkabidarakallu;253
2025-08-10;17;Chikkabidarakallu;257
2025-08-10;18;Chikkabidarakallu;181
2025-08-10;19;Chikkabidarakallu;171
2025-08-10;20;Chikkabidarakallu;133
2025-08-10;21;Chikkabidarakallu;99
2025-08-10;22;Chikkabidarakallu;38
2025-08-10;23;Chikkabidarakallu;0
2025-08-10;0;Cubbon Park;0
2025-08-10;1;Cubbon Park;0
2025-08-10;2;Cubbon Park;0
2025-08-10;3;Cubbon Park;0
2025-08-10;4;Cubbon Park;0
2025-08-10;5;Cubbon Park;0
2025-08-10;6;Cubbon Park;5
2025-08-10;7;Cubbon Park;93
2025-08-10;8;Cubbon Park;121
2025-08-10;9;Cubbon Park;168
2025-08-10;10;Cubbon Park;260
2025-08-10;11;Cubbon Park;363
2025-08-10;12;Cubbon Park;576
2025-08-10;13;Cubbon Park;719
2025-08-10;14;Cubbon Park;749
2025-08-10;15;Cubbon Park;850
2025-08-10;16;Cubbon Park;691
2025-08-10;17;Cubbon Park;776
2025-08-10;18;Cubbon Park;766
2025-08-10;19;Cubbon Park;403
2025-08-10;20;Cubbon Park;300
2025-08-10;21;Cubbon Park;294
2025-08-10;22;Cubbon Park;147
2025-08-10;23;Cubbon Park;30
2025-08-10;0;Dasarahalli;0
2025-08-10;1;Dasarahalli;0
2025-08-10;2;Dasarahalli;0
2025-08-10;3;Dasarahalli;0
2025-08-10;4;Dasarahalli;0
2025-08-10;5;Dasarahalli;0
2025-08-10;6;Dasarahalli;1
2025-08-10;7;Dasarahalli;471
2025-08-10;8;Dasarahalli;379
2025-08-10;9;Dasarahalli;598
2025-08-10;10;Dasarahalli;764
2025-08-10;11;Dasarahalli;878
2025-08-10;12;Dasarahalli;1092
2025-08-10;13;Dasarahalli;667
2025-08-10;14;Dasarahalli;570
2025-08-10;15;Dasarahalli;646
2025-08-10;16;Dasarahalli;651
2025-08-10;17;Dasarahalli;654
2025-08-10;18;Dasarahalli;599
2025-08-10;19;Dasarahalli;591
2025-08-10;20;Dasarahalli;429
2025-08-10;21;Dasarahalli;417
2025-08-10;22;Dasarahalli;224
2025-08-10;23;Dasarahalli;8
2025-08-10;0;Deepanjali Nagar;0
2025-08-10;1;Deepanjali Nagar;0
2025-08-10;2;Deepanjali Nagar;0
2025-08-10;3;Deepanjali Nagar;0
2025-08-10;4;Deepanjali Nagar;0
2025-08-10;5;Deepanjali Nagar;0
2025-08-10;6;Deepanjali Nagar;61
2025-08-10;7;Deepanjali Nagar;120
2025-08-10;8;Deepanjali Nagar;129
2025-08-10;9;Deepanjali Nagar;297
2025-08-10;10;Deepanjali Nagar;275
2025-08-10;11;Deepanjali Nagar;278
2025-08-10;12;Deepanjali Nagar;262
2025-08-10;13;Deepanjali Nagar;293
2025-08-10;14;Deepanjali Nagar;160
2025-08-10;15;Deepanjali Nagar;165
2025-08-10;16;Deepanjali Nagar;261
2025-08-10;17;Deepanjali Nagar;238
2025-08-10;18;Deepanjali Nagar;222
2025-08-10;19;Deepanjali Nagar;220
2025-08-10;20;Deepanjali Nagar;200
2025-08-10;21;Deepanjali Nagar;149
2025-08-10;22;Deepanjali Nagar;115
2025-08-10;23;Deepanjali Nagar;25
2025-08-10;0;Doddakallasandra;0
2025-08-10;1;Doddakallasandra;0
2025-08-10;2;Doddakallasandra;0
2025-08-10;3;Doddakallasandra;0
2025-08-10;4;Doddakallasandra;0
2025-08-10;5;Doddakallasandra;0
2025-08-10;6;Doddakallasandra;21
2025-08-10;7;Doddakallasandra;119
2025-08-10;8;Doddakallasandra;176
2025-08-10;9;Doddakallasandra;163
2025-08-10;10;Doddakallasandra;219
2025-08-10;11;Doddakallasandra;278
2025-08-10;12;Doddakallasandra;279
2025-08-10;13;Doddakallasandra;238
2025-08-10;14;Doddakallasandra;267
2025-08-10;15;Doddakallasandra;280
2025-08-10;16;Doddakallasandra;295
2025-08-10;17;Doddakallasandra;300
2025-08-10;18;Doddakallasandra;218
2025-08-10;19;Doddakallasandra;219
2025-08-10;20;Doddakallasandra;155
2025-08-10;21;Doddakallasandra;153
2025-08-10;22;Doddakallasandra;46
2025-08-10;23;Doddakallasandra;4
2025-08-10;0;Dr. B. R. Ambedkar Station, Vidhana Soudha;0
2025-08-10;1;Dr. B. R. Ambedkar Station, Vidhana Soudha;0
2025-08-10;2;Dr. B. R. Ambedkar Station, Vidhana Soudha;0
2025-08-10;3;Dr. B. R. Ambedkar Station, Vidhana Soudha;0
2025-08-10;4;Dr. B. R. Ambedkar Station, Vidhana Soudha;0
2025-08-10;5;Dr. B. R. Ambedkar Station, Vidhana Soudha;0
2025-08-10;6;Dr. B. R. Ambedkar Station, Vidhana Soudha;4
2025-08-10;7;Dr. B. R. Ambedkar Station, Vidhana Soudha;69
2025-08-10;8;Dr. B. R. Ambedkar Station, Vidhana Soudha;117
2025-08-10;9;Dr. B. R. Ambedkar Station, Vidhana Soudha;170
2025-08-10;10;Dr. B. R. Ambedkar Station, Vidhana Soudha;145
2025-08-10;11;Dr. B. R. Ambedkar Station, Vidhana Soudha;302
2025-08-10;12;Dr. B. R. Ambedkar Station, Vidhana Soudha;346
2025-08-10;13;Dr. B. R. Ambedkar Station, Vidhana Soudha;445
